raw id,id,parent id,parent required value,type,style,layout- DH use,prompt,options,points,score,kpi,validation,default formula,default value,post prompt,Developer to notes,PGH notes,In PR?,In LTC?
1_7_10t,pghq_PFC_appendixa_1_7_10t,pghq_PFC_appendixa_1_7,"Glass, all",container,table,,"Glass, all",,,,,,,,,,,,Yes
1_7_10t_1,pghq_PFC_appendixa_1_7_10t_1,pghq_PFC_appendixa_1_7,"Glass, all",text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_10t_2,pghq_PFC_appendixa_1_7_10t_2,pghq_PFC_appendixa_1_7,"Glass, all",text,default,,,,,,,integer,,,,,,,Yes
1_7_11t,pghq_PFC_appendixa_1_7_11t,pghq_PFC_appendixa_1_7,Ink jet and toner cartridges,container,table,,Ink jet and toner cartridges,,,,,,,,,,,,Yes
1_7_11t_1,pghq_PFC_appendixa_1_7_11t_1,pghq_PFC_appendixa_1_7,Ink jet and toner cartridges,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_11t_2,pghq_PFC_appendixa_1_7_11t_2,pghq_PFC_appendixa_1_7,Ink jet and toner cartridges,text,default,,,,,,,integer,,,,,,,Yes
1_7_12t,pghq_PFC_appendixa_1_7_12t,pghq_PFC_appendixa_1_7,Oil- cooking,container,table,,Oil- cooking,,,,,,,,,,,,Yes
1_7_12t_1,pghq_PFC_appendixa_1_7_12t_1,pghq_PFC_appendixa_1_7,Oil- cooking,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_12t_2,pghq_PFC_appendixa_1_7_12t_2,pghq_PFC_appendixa_1_7,Oil- cooking,selection,dropdown,,,Tons|Gallons,,,,,,,,,,,Yes
1_7_12t_3,pghq_PFC_appendixa_1_7_12t_3,pghq_PFC_appendixa_1_7,Oil- cooking,text,default,,,,,,,integer,,,,,,,Yes
1_7_13t,pghq_PFC_appendixa_1_7_13t,pghq_PFC_appendixa_1_7,Oil - motor,container,table,,Oil - motor,,,,,,,,,,,,Yes
1_7_13t_1,pghq_PFC_appendixa_1_7_13t_1,pghq_PFC_appendixa_1_7,Oil - motor,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_13t_2,pghq_PFC_appendixa_1_7_13t_2,pghq_PFC_appendixa_1_7,Oil - motor,selection,dropdown,,,Tons|Gallons,,,,,,,,,,,Yes
1_7_13t_3,pghq_PFC_appendixa_1_7_13t_3,pghq_PFC_appendixa_1_7,Oil - motor,text,default,,,,,,,integer,,,,,,,Yes
1_7_14t,pghq_PFC_appendixa_1_7_14t,pghq_PFC_appendixa_1_7,Lead aprons[a],container,table,,Lead aprons[a],,,,,,,,,,,,Yes
1_7_14t_2,pghq_PFC_appendixa_1_7_14t_2,pghq_PFC_appendixa_1_7,Lead aprons[a],text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_14t_3,pghq_PFC_appendixa_1_7_14t_3,pghq_PFC_appendixa_1_7,Lead aprons[a],text,default,,,,,,,integer,,,,,,,Yes
1_7_15t,pghq_PFC_appendixa_1_7_15t,pghq_PFC_appendixa_1_7,Metals mixed (brass/copper/steel/stainless/etc.),container,table,,Metals mixed (brass/copper/steel/stainless/etc.),,,,,,,,,,,,Yes
1_7_15t_1,pghq_PFC_appendixa_1_7_15t_1,pghq_PFC_appendixa_1_7,Metals mixed (brass/copper/steel/stainless/etc.),text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_15t_2,pghq_PFC_appendixa_1_7_15t_2,pghq_PFC_appendixa_1_7,Metals mixed (brass/copper/steel/stainless/etc.),text,default,,,,,,,integer,,,,,,,Yes
1_7_16t,pghq_PFC_appendixa_1_7_16t,pghq_PFC_appendixa_1_7,Paper - mixed (includes newspaper),container,table,,Paper - mixed (includes newspaper),,,,,,,,,,,,Yes
1_7_16t_1,pghq_PFC_appendixa_1_7_16t_1,pghq_PFC_appendixa_1_7,Paper - mixed (includes newspaper),text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_16t_2,pghq_PFC_appendixa_1_7_16t_2,pghq_PFC_appendixa_1_7,Paper - mixed (includes newspaper),text,default,,,,,,,integer,,,,,,,Yes
1_7_17t,pghq_PFC_appendixa_1_7_17t,pghq_PFC_appendixa_1_7,Paper- HIPAA,container,table,,Paper- HIPAA,,,,,,,,,,,,Yes
1_7_17t_1,pghq_PFC_appendixa_1_7_17t_1,pghq_PFC_appendixa_1_7,Paper- HIPAA,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_17t_2,pghq_PFC_appendixa_1_7_17t_2,pghq_PFC_appendixa_1_7,Paper- HIPAA,text,default,,,,,,,integer,,,,,,,Yes
1_7_18t,pghq_PFC_appendixa_1_7_18t,pghq_PFC_appendixa_1_7,Paper- white,container,table,,Paper- white,,,,,,,,,,,,Yes
1_7_18t_1,pghq_PFC_appendixa_1_7_18t_1,pghq_PFC_appendixa_1_7,Paper- white,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_18t_2,pghq_PFC_appendixa_1_7_18t_2,pghq_PFC_appendixa_1_7,Paper- white,text,default,,,,,,,integer,,,,,,,Yes
1_7_19t,pghq_PFC_appendixa_1_7_19t,pghq_PFC_appendixa_1_7,Plastic- Mixed,container,table,,Plastic- Mixed,,,,,,,,,,,,Yes
1_7_19t_1,pghq_PFC_appendixa_1_7_19t_1,pghq_PFC_appendixa_1_7,Plastic- Mixed,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_19t_2,pghq_PFC_appendixa_1_7_19t_2,pghq_PFC_appendixa_1_7,Plastic- Mixed,text,default,,,,,,,integer,,,,,,,Yes
1_7_20t,pghq_PFC_appendixa_1_7_20t,pghq_PFC_appendixa_1_7,Plastic #1 PET,container,table,,Plastic #1 PET,,,,,,,,,,,,Yes
1_7_20t_1,pghq_PFC_appendixa_1_7_20t_1,pghq_PFC_appendixa_1_7,Plastic #1 PET,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_20t_2,pghq_PFC_appendixa_1_7_20t_2,pghq_PFC_appendixa_1_7,Plastic #1 PET,text,default,,,,,,,integer,,,,,,,Yes
1_7_21t,pghq_PFC_appendixa_1_7_21t,pghq_PFC_appendixa_1_7,Plastic #2 HDPE,container,table,,Plastic #2 HDPE,,,,,,,,,,,,Yes
1_7_21t_1,pghq_PFC_appendixa_1_7_21t_1,pghq_PFC_appendixa_1_7,Plastic #2 HDPE,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_21t_2,pghq_PFC_appendixa_1_7_21t_2,pghq_PFC_appendixa_1_7,Plastic #2 HDPE,text,default,,,,,,,integer,,,,,,,Yes
1_7_22t,pghq_PFC_appendixa_1_7_22t,pghq_PFC_appendixa_1_7,Plastic #3 PVC,container,table,,Plastic #3 PVC,,,,,,,,,,,,Yes
1_7_22t_1,pghq_PFC_appendixa_1_7_22t_1,pghq_PFC_appendixa_1_7,Plastic #3 PVC,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_22t_2,pghq_PFC_appendixa_1_7_22t_2,pghq_PFC_appendixa_1_7,Plastic #3 PVC,text,default,,,,,,,integer,,,,,,,Yes
1_7_23t,pghq_PFC_appendixa_1_7_23t,pghq_PFC_appendixa_1_7,Plastic #4 LDPE,container,table,,Plastic #4 LDPE,,,,,,,,,,,,Yes
1_7_23t_1,pghq_PFC_appendixa_1_7_23t_1,pghq_PFC_appendixa_1_7,Plastic #4 LDPE,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_23t_2,pghq_PFC_appendixa_1_7_23t_2,pghq_PFC_appendixa_1_7,Plastic #4 LDPE,text,default,,,,,,,integer,,,,,,,Yes
1_7_24t,pghq_PFC_appendixa_1_7_24t,pghq_PFC_appendixa_1_7,Plastic #5 Polypropylene,container,table,,Plastic #5 Polypropylene,,,,,,,,,,,,Yes
1_7_24t_1,pghq_PFC_appendixa_1_7_24t_1,pghq_PFC_appendixa_1_7,Plastic #5 Polypropylene,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_24t_2,pghq_PFC_appendixa_1_7_24t_2,pghq_PFC_appendixa_1_7,Plastic #5 Polypropylene,text,default,,,,,,,integer,,,,,,,Yes
1_7_25t,pghq_PFC_appendixa_1_7_25t,pghq_PFC_appendixa_1_7,Plastic #6 PS,container,table,,Plastic #6 PS,,,,,,,,,,,,Yes
1_7_25t_1,pghq_PFC_appendixa_1_7_25t_1,pghq_PFC_appendixa_1_7,Plastic #6 PS,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_25t_2,pghq_PFC_appendixa_1_7_25t_2,pghq_PFC_appendixa_1_7,Plastic #6 PS,text,default,,,,,,,integer,,,,,,,Yes
1_7_26t,pghq_PFC_appendixa_1_7_26t,pghq_PFC_appendixa_1_7,Shrink wrap (if not included in plastics),container,table,,Shrink wrap (if not included in plastics),,,,,,,,,,,,Yes
1_7_26t_1,pghq_PFC_appendixa_1_7_26t_1,pghq_PFC_appendixa_1_7,Shrink wrap (if not included in plastics),text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_26t_2,pghq_PFC_appendixa_1_7_26t_2,pghq_PFC_appendixa_1_7,Shrink wrap (if not included in plastics),text,default,,,,,,,integer,,,,,,,Yes
1_7_27t,pghq_PFC_appendixa_1_7_27t,pghq_PFC_appendixa_1_7,Steel,container,table,,Steel,,,,,,,,,,,,Yes
1_7_27t_1,pghq_PFC_appendixa_1_7_27t_1,pghq_PFC_appendixa_1_7,Steel,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_27t_2,pghq_PFC_appendixa_1_7_27t_2,pghq_PFC_appendixa_1_7,Steel,text,default,,,,,,,integer,,,,,,,Yes
1_7_28t,pghq_PFC_appendixa_1_7_28t,pghq_PFC_appendixa_1_7,Wood,container,table,,Wood,,,,,,,,,,,,Yes
1_7_28t_1,pghq_PFC_appendixa_1_7_28t_1,pghq_PFC_appendixa_1_7,Wood,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_28t_2,pghq_PFC_appendixa_1_7_28t_2,pghq_PFC_appendixa_1_7,Wood,text,default,,,,,,,integer,,,,,,,Yes
1_7_29t,pghq_PFC_appendixa_1_7_29t,pghq_PFC_appendixa_1_7,X-Ray Film,container,table,,X-Ray Film,,,,,,,,,,,,Yes
1_7_29t_1,pghq_PFC_appendixa_1_7_29t_1,pghq_PFC_appendixa_1_7,X-Ray Film,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_29t_2,pghq_PFC_appendixa_1_7_29t_2,pghq_PFC_appendixa_1_7,X-Ray Film,text,default,,,,,,,integer,,,,,,,Yes
1_7_30t,pghq_PFC_appendixa_1_7_30t,pghq_PFC_appendixa_1_7,Solvent Distillation (not fuel blending),container,table,,Solvent Distillation (not fuel blending),,,,,,,,,,,,Yes
1_7_30t_1,pghq_PFC_appendixa_1_7_30t_1,pghq_PFC_appendixa_1_7,Solvent Distillation (not fuel blending),text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_30t_2,pghq_PFC_appendixa_1_7_30t_2,pghq_PFC_appendixa_1_7,Solvent Distillation (not fuel blending),selection,dropdown,,,Tons|Gallons,,,,,,,,,,,Yes
1_7_30t_3,pghq_PFC_appendixa_1_7_30t_3,pghq_PFC_appendixa_1_7,Solvent Distillation (not fuel blending),text,default,,,,,,,integer,,,,,,,Yes
1_7_31t,pghq_PFC_appendixa_1_7_31t,pghq_PFC_appendixa_1_7,Silver from X-Ray,container,table,,Silver from X-Ray (hazardous if not recycled but not universal waste),,,,,,,,,,,,Yes
1_7_31t_1,pghq_PFC_appendixa_1_7_31t_1,pghq_PFC_appendixa_1_7,Silver from X-Ray,text,default,,,,,,,nonnegative,,,,,,,Yes
1_7_31t_2,pghq_PFC_appendixa_1_7_31t_2,pghq_PFC_appendixa_1_7,Silver from X-Ray,selection,dropdown,,,Tons|Gallons,,,,,,,,,,,Yes
1_7_31t_3,pghq_PFC_appendixa_1_7_31t_3,pghq_PFC_appendixa_1_7,Silver from X-Ray,text,default,,,,,,,integer,,,,,,,Yes
1_8t,pghq_PFC_appendixa_1_8t,,,container,table,,,,,,,,,,,,,,Yes
1_8t_1,pghq_PFC_appendixa_1_8t_1,,,text,default,,,,,,,,,,,,,,Yes
1_8t_2,pghq_PFC_appendixa_1_8t_2,,,text,default,,,,,,,,,,,,,,Yes
1_9t,pghq_PFC_appendixa_1_9t,,,container,table,,,,,,,,,,,,,,Yes
1_9t_1,pghq_PFC_appendixa_1_9t_1,,,text,default,,,,,,,,,,,,,,Yes
1_9t_2,pghq_PFC_appendixa_1_9t_2,,,text,default,,,,,,,,,,,,,,Yes
1_10t,pghq_PFC_appendixa_1_10t,,,container,table,,,,,,,,,,,,,,Yes
1_10t_1,pghq_PFC_appendixa_1_10t_1,,,text,default,,,,,,,,,,,,,,Yes
1_10t_2,pghq_PFC_appendixa_1_10t_2,,,text,default,,,,,,,,,,,,,,Yes
PFC,Appendix B,,,,,,,,,,,,,,,,,,Yes
1_1,pghq_PFC_appendixb_1_1,,,html,non-numbered,,<h2><b>EPP related items asked on the PFC Award application</b></h2>,,,,,,,,,,,,Yes
1_2,pghq_PFC_appendixb_1_2,,,html,non-numbered,,"This appendix provides a resource or checklist for supply chain and other key departments to identify the purchasing opportunities that can support an organization’s sustainability initiatives.  Environmentally preferable purchasing (EPP) is intricately tied to nearly all aspects of sustainability.  Purchasing is a key part of the process to achieve success in all areas, including waste reduction and energy efficiency. To facilitate your organization’s sustainability efforts, all of the EPP opportunities in each section of the Partner for Change Award (PFC) application are listed below.  The section numbers here correlate with page numbers on the PFC. <b>There is nothing to complete on Appendix B- it is for informational purposes only.</b>",,,,,,,,,,,,Yes
2_0,pghq_PFC_appendixb_2_0,,,html,non-numbered,,<h2>LEADERSHIP</h2><br>This section of EPP activities pertains to the Leadership page of the application.,,,,,,,,,,,,Yes
2_1,pghq_PFC_appendixb_2_1,,,html,non-numbered,,"<ol><li>Specify that the annual report use environmentally preferable paper (such as made with at least 30% post-consumer recycled content, processed chlorine free, and/or FSC certified) and soy-based inks. Preference could be given to printing services that have undertaken sustainability measures within their organizations.</li><li>When purchasing visuals to describe organization’s environmental commitment, consider items made from environmentally preferable materials (for example: free of PVC, recyclable or reusable, etc.).</li>",,,,,,,,,,,,Yes
3_0,pghq_PFC_appendixb_3_0,,,html,non-numbered,,<h2>WASTE</h2><br>This section pertains to the Waste page of the application.,,,,,,,,,,,,Yes
3_1,pghq_PFC_appendixb_3_1,,,html,non-numbered,,<b>Recycling Program Activities</b>,,,,,,,,,,,,Yes
3_2,pghq_PFC_appendixb_3_2,,,html,non-numbered,,"<ol><li>Establish or utilize a GPO contract for:</li><ol><li>single stream or commingled recycling services (see sample RFP questions at https://practicegreenhealth.org/gsc/eppspecs).</li><li>recycling services for paper.</li><li>reycling services for recycling and tracking HIPPA/confidential paper.</li><li>recycling services for cardboard and boxboard.</li><li>recycling services for general plastics (bags, shrink wrap).</li><li>recycling services for medical plastics (irrigation bottles, skin prep solution bottles, trays, overwraps, rigid inserts, blue wrap, tyvek, basins, urinals, bedpans, other admission items, other). Take Back Programs where the suppliers are responsible for recycling are an option in purchasing contracts.</li><li>recycling metals (aluminum, steel, other).</li><li>recycling precious metals from clinical devices.</li><li>recycling, take back, or remanufacture of toner and ink cartridges either through a recycling service, office supply contract, or other service provider.</li><li>(or supplier take back program) for recycling of non-hazardous alkaline batteries.</li><li>collection of compostable materials.</li></ol></ol>",,,,,,,,,,,,Yes
3_3,pghq_PFC_appendixb_3_3,,,html,non-numbered,,<b>Waste Reduction Activities</b>,,,,,,,,,,,,Yes
3_4,pghq_PFC_appendixb_3_4,,,html,non-numbered,,"<ol><li>When applicable, establish a contract for donating materials, equipment, and furniture that ensures the needs of developing countries are met (refer to Catholic Health Association’s guidance “Assessing & Selecting High-Quality Medical Surplus Recovery Organizations” found at http://www.chausa.org/internationaloutreach/medical-surplus-recovery).</li><li>Specify the use of reusable totes or containers for supply delivery to reduce waste and labor for handling. (Refer to the Use Reusables campaign for resources, http://usereusables.org/)</li><li>Specify the use of reusable containers instead of disposable ones in contracts using one or more of the following containers: shipping, RMW shipping containers, Pharmacy waste containers, Other)</li><li>Specify office duplication equipment is equipped to copy on both sides and equipment is set to default to duplex when installed.</li><li>Where applicable, specify Vendors provide spend reports for copy paper on regular basis to measure success of paper reduction efforts.</li></ol>",,,,,,,,,,,,Yes
3_5,pghq_PFC_appendixb_3_5,,,html,non-numbered,,<b>Regulated Medical Waste</b>,,,,,,,,,,,,Yes
3_6,pghq_PFC_appendixb_3_6,,,html,non-numbered,,"<ol><li>Specify that service providers for regulated medical waste report:  (1) the tons of RMW treated onsite (even if landfilled) or offsite annually, and (2) the costs associated with this treatment.  (Note: do not include weight of reusable sharps containers if applicable)</li><li>Specify that service providers for non-hazardous pharmaceutical waste report: (1) the tons of non-hazardous waste treated onsite or offsite annually, and (2) the costs associated with this treatment.</li><li>Specify that service providers/licensed haulers for incinerated regulated medical waste report: (1) the tons of incinerated medical waste treated annually, and (2) the costs associated with this treatment.</li></ol>",,,,,,,,,,,,Yes
3_7,pghq_PFC_appendixb_3_7,,,html,non-numbered,,<b>RMW Reduction/Minimization Strategies</b>,,,,,,,,,,,,Yes
3_8,pghq_PFC_appendixb_3_8,,,html,non-numbered,,"<ol><li>Establish or utilize a GPO contract for a reusable sharps container program.</li><li>Establish or utilize a GPO service contract to recycle medical sharps.</li><li>Establish or utilize a GPO service contract with a third party reprocessor for collection of single use medical devices in patient care areas (beyond OR), including EP/Cath labs.</li><ol><li>Specify these services provide reports on the number and weight of devices collected in each of the three areas: Patient rooms, EP/Cath Labs, Other (not OR; OR is included in OR section of application)</li></ol><li>Purchase reprocessed single use medical devices from an FDA approved third party reprocessor.</li><ol><li>Specify these services provide reports on the number of devices collected and the cost savings in each of the three areas: Patient rooms, EP/Cath Labs, or other outside of the OR.</li></ol>",,,,,,,,,,,,Yes
3_9,pghq_PFC_appendixb_3_9,,,html,non-numbered,,<b>Hazardous Waste</b>,,,,,,,,,,,,Yes
3_10,pghq_PFC_appendixb_3_10,,,html,non-numbered,,"<ol><li>Specify that service providers for collection of RCRA hazardous waste (including solvents, engine oil, Zenker, and B5 stains, lab packs, refrigerants, etc) periodically report:  (1) the tons and/or gallons of RCRA hazardous waste annually, and (2) the costs associated with this treatment.</li></ol>",,,,,,,,,,,,Yes
3_11,pghq_PFC_appendixb_3_11,,,html,non-numbered,,<b>Hazardous Waste Minimization Activities</b>,,,,,,,,,,,,Yes
3_12,pghq_PFC_appendixb_3_12,,,html,non-numbered,,"<ol><li>Establish or utilize a GPO contract for recycling services for electronic waste using a certified e-waste service (such as e-Stewards certified).  Refer to www.e-stewards.org.</li><li>Purchase digital x-ray equipment for radiology to reduce costs of fixer solutions.</li><li>When applicable, establish or utilize a GPO contract for recycling services to recycle silver from x-ray films in Radiology.</li><li>Establish or utilize a GPO contract for recycling collection services for fluorescent lamps to properly dispose of them  ensuring mercury is not released into the environment.</li><li>Establish or utilize a GPO contract for recycling batteries or a Vendor take back program to recycle batteries.</li><li>When applicable, purchase equipment to recycle, reprocess or distill solvents, alcohols or other chemicals from the lab. Specify that Vendors report gallons handled annually.</li></ol>",,,,,,,,,,,,Yes
4_0,pghq_PFC_appendixb_4_0,,,html,non-numbered,,<h2>CHEMICALS</h2><br>This section of EPP activities pertains to the Chemicals page of the application.,,,,,,,,,,,,Yes
4_1,pghq_PFC_appendixb_4_1,,,html,non-numbered,,<b>Policy</b>,,,,,,,,,,,,Yes
4_2,pghq_PFC_appendixb_4_2,,,html,non-numbered,,"<ol><li>Adopt a chemical or purchasing policy that addresses one or more of the following chemicals of concern: Mercury, Lead, PBTs, DEHP, PVC, Halogenated Organic Flame Retardants (HFRs), Phthalates, Carcinogens, mutagens and reproductive toxins, BPA, Volatile Organic Compounds (VOCs), Latex, Halogenated plastics, Perfluorinated compounds, and other chemicals. (See sample purchasing policies at</li><li>Specify and purchase paints, adhesives and sealants that have low/no VOCs.</li><li>Purchase furniture that has an environmental certification or achieves LEED credits.</li></ol>",,,,,,,,,,,,Yes
4_3,pghq_PFC_appendixb_4_3,,,html,non-numbered,,<b>Green Cleaning</b>,,,,,,,,,,,,Yes
4_4,pghq_PFC_appendixb_4_4,,,html,non-numbered,,<ol><li>Purchase Green Seal or EcoLogo/UL certified cleaners for the following categories:</li><ol><li>General purpose</li><li>Window/glass</li><li>Carpet and upholstery</li><li>Bathroom cleaner</li><li>Floor cleaners</li><li>Floor strippers</li><li>Floor finishes</li><li>Laundry Soaps</li><li>Hand Soaps</li></ol><li>Purchase hand soap with antimicrobials only for areas where it is needed to prevent overuse of antimicrobials.</li><li>Purchase powered cleaning equipment labeled by the Carpet and Rug Institute as “CRI Green Label Plus.”</li><li>Purchase automatic floor scrubbing machines that use only water for cleaning.</li><li>Purchase microfiber mops and cleaning cloths.</li><li>Specify in cleaning contracts that suppliers report total spend on “green” cleaners and total spend on other cleaners by cleaning product category.</li></ol>,,,,,,,,,,,,Yes
4_5,pghq_PFC_appendixb_4_5,,,html,non-numbered,,<b>Sterilization/Disinfection</b>,,,,,,,,,,,,Yes
4_6,pghq_PFC_appendixb_4_6,,,html,non-numbered,,"<ol><li>Review during purchasing processes the types of cleaning chemicals needed. Prefer products that don’t require glutaraldehyde for cleaning.</li><ol><li>Purchase safer alternatives to glutaraldehyde (such as OPA (ASP Cidex OPA, Metrex Metricide OPA),  Hydrogen Peroxide or Other)</li></ol><li>Review during purchasing processes/value analysis whether disinfection with glutaraldehyde is required. Prefer alternatives.</li><li>Purchase products that don’t require ethylene oxide (EtO) cleaning.</li><ol><li>Purchase safer alternatives to EtO (such as Steam Sterilization, Ozone plasma (3M Optreoz with TSO3 Sterizone technology), Low temperature hydrogen peroxide gas plasma (Sterrad), Peracetic Acid (Steris 1 or 1E).</li></ol><li>Review during purchasing processes/value analysis whether or not disinfection with ethylene oxide (EtO) is required. Prefer alternatives.</li><li>Purchase automatic washers/disinfectors (not manual) to minimize staff exposure to high level disinfection.</li></ol>",,,,,,,,,,,,Yes
4_7,pghq_PFC_appendixb_4_7,,,html,non-numbered,,<b>Integrated Pest Management</b>,,,,,,,,,,,,Yes
4_8,pghq_PFC_appendixb_4_8,,,html,non-numbered,,"<ol><li>Develop or utilize a GPO contract for and purchase services from  an Integrated Pest Management Service.</li><li>Specify pest control services are certified by GreenShield, EcoWise (CA only) or GreenPro.</li></ol>",,,,,,,,,,,,Yes
4_9,pghq_PFC_appendixb_4_9,,,html,non-numbered,,<b>DEHP and PVC</b>,,,,,,,,,,,,Yes
4_10,pghq_PFC_appendixb_4_10,,,html,non-numbered,,"<ol><li>Purchase PVC-free products, including medical products and construction/renovation materials.</li><li>Purchase PVC/DEHP-free products from at least one product category:</li><ol><li>Enteral nutrition products</li><li>Parenteral infusion devices and sets</li><li>General urological sets and solutions, catheters)</li><li>Exam gloves</li><li>Umbilical vessel catheters</li><li>Vascular catheters</li><li>Other</li></ol><li>Purchase PVC/DEHP-free products in the NICU.</li></ol>",,,,,,,,,,,,Yes
